"","Country","Region","Market","Product","Date","Open","High","Low","Close","Currency"
"","Philippines","Market Average","Market Average","cabbage","2012-02-01","32.9","36.79","26.67","26.67","PHP"
"","Philippines","Market Average","Market Average","cabbage","2012-03-01","26.47","30.1","22.85","27.3","PHP"
"","Philippines","Market Average","Market Average","cabbage","2012-04-01","29.09","36.46","26.22","36.46","PHP"
"","Philippines","Market Average","Market Average","cabbage","2012-05-01","40.3","46.5","34.09","36.41","PHP"
"","Philippines","Market Average","Market Average","cabbage","2012-06-01","38.06","42.48","33.63","39.93","PHP"
"","Philippines","Market Average","Market Average","cabbage","2012-07-01","41.95","46.16","37.74","42.14","PHP"
"","Philippines","Market Average","Market Average","cabbage","2012-08-01","42.78","54.25","38.54","54.25","PHP"
"","Philippines","Market Average","Market Average","cabbage","2012-09-01","55.52","65.97","46.26","65.97","PHP"
"","Philippines","Market Average","Market Average","cabbage","2012-10-01","63.53","73.19","53.25","53.25","PHP"
"","Philippines","Market Average","Market Average","cabbage","2012-11-01","48.11","55.13","41.09","45.03","PHP"
"","Philippines","Market Average","Market Average","cabbage","2012-12-01","41.75","48.48","36.91","48.48","PHP"
"","Philippines","Market Average","Market Average","cabbage","2013-01-01","47.1","53.21","40.98","46.03","PHP"
"","Philippines","Market Average","Market Average","cabbage","2013-02-01","44.85","49.6","33.07","33.07","PHP"
"","Philippines","Market Average","Market Average","cabbage","2013-03-01","32.65","38.08","27.22","32.33","PHP"
"","Philippines","Market Average","Market Average","cabbage","2013-04-01","34.27","48.14","30.78","48.14","PHP"
"","Philippines","Market Average","Market Average","cabbage","2013-05-01","53.48","65.05","38.89","38.89","PHP"
"","Philippines","Market Average","Market Average","cabbage","2013-06-01","39.11","46.73","31.49","35.1","PHP"
"","Philippines","Market Average","Market Average","cabbage","2013-07-01","36.63","41","29.98","29.98","PHP"
"","Philippines","Market Average","Market Average","cabbage","2013-08-01","31.01","36.11","26.79","36.11","PHP"
"","Philippines","Market Average","Market Average","cabbage","2013-09-01","39.67","44.57","34.77","36.52","PHP"
"","Philippines","Market Average","Market Average","cabbage","2013-10-01","38.42","42.55","34.29","36.69","PHP"
"","Philippines","Market Average","Market Average","cabbage","2013-11-01","38.94","42.76","35.12","36.87","PHP"
"","Philippines","Market Average","Market Average","cabbage","2013-12-01","38.56","42.41","34.71","36.64","PHP"
"","Philippines","Market Average","Market Average","cabbage","2014-01-01","38.42","42.23","34.62","36.92","PHP"
"","Philippines","Market Average","Market Average","cabbage","2014-02-01","38.64","42.42","34.86","36.19","PHP"
"","Philippines","Market Average","Market Average","cabbage","2014-03-01","37.87","41.69","34.04","34.78","PHP"
"","Philippines","Market Average","Market Average","cabbage","2014-04-01","36.48","40.28","32.67","37.68","PHP"
"","Philippines","Market Average","Market Average","cabbage","2014-05-01","40.12","43.98","36.26","38.06","PHP"
"","Philippines","Market Average","Market Average","cabbage","2014-06-01","39.9","43.86","35.94","38.83","PHP"
"","Philippines","Market Average","Market Average","cabbage","2014-07-01","40.76","49.3","36.83","49.3","PHP"
"","Philippines","Market Average","Market Average","cabbage","2014-08-01","52.14","59.54","40.42","40.42","PHP"
"","Philippines","Market Average","Market Average","cabbage","2014-09-01","39.84","46.33","33.34","33.35","PHP"
"","Philippines","Market Average","Market Average","cabbage","2014-10-01","33.83","38.33","29.34","30.91","PHP"
"","Philippines","Market Average","Market Average","cabbage","2014-11-01","32.15","35.99","28.66","35.99","PHP"
"","Philippines","Market Average","Market Average","cabbage","2014-12-01","39.06","43.35","26.39","26.39","PHP"
"","Philippines","Market Average","Market Average","cabbage","2015-01-01","27.42","32.85","20.61","20.61","PHP"
"","Philippines","Market Average","Market Average","cabbage","2015-02-01","22.56","26.15","17.37","17.37","PHP"
"","Philippines","Market Average","Market Average","cabbage","2015-03-01","19.58","22.51","16.66","20.33","PHP"
"","Philippines","Market Average","Market Average","cabbage","2015-04-01","24.23","26.48","21.73","21.73","PHP"
"","Philippines","Market Average","Market Average","cabbage","2015-05-01","25.19","27.77","22.6","24.45","PHP"
"","Philippines","Market Average","Market Average","cabbage","2015-06-01","28.19","30.72","24.28","24.28","PHP"
"","Philippines","Market Average","Market Average","cabbage","2015-07-01","26.74","33.34","23.6","33.34","PHP"
"","Philippines","Market Average","Market Average","cabbage","2015-08-01","37.16","46.59","31.42","46.59","PHP"
"","Philippines","Market Average","Market Average","cabbage","2015-09-01","48.19","56.61","39.78","48.16","PHP"
"","Philippines","Market Average","Market Average","cabbage","2015-10-01","45.19","50.51","39.87","48.05","PHP"
"","Philippines","Market Average","Market Average","cabbage","2015-11-01","43.39","48.46","38.33","44.24","PHP"
"","Philippines","Market Average","Market Average","cabbage","2015-12-01","39.19","43.65","34.72","39.83","PHP"
"","Philippines","Market Average","Market Average","cabbage","2016-01-01","36.09","40.09","32.1","34.72","PHP"
"","Philippines","Market Average","Market Average","cabbage","2016-02-01","32.48","36","28.95","31.46","PHP"
"","Philippines","Market Average","Market Average","cabbage","2016-03-01","30.9","34.09","22.69","22.69","PHP"
"","Philippines","Market Average","Market Average","cabbage","2016-04-01","22.88","26.65","19.1","25.77","PHP"
"","Philippines","Market Average","Market Average","cabbage","2016-05-01","28.43","31.68","24.97","24.97","PHP"
"","Philippines","Market Average","Market Average","cabbage","2016-06-01","27.09","30.17","24.01","29.57","PHP"
"","Philippines","Market Average","Market Average","cabbage","2016-07-01","33.22","36.59","27.66","27.66","PHP"
"","Philippines","Market Average","Market Average","cabbage","2016-08-01","29.49","33.34","23.79","23.79","PHP"
"","Philippines","Market Average","Market Average","cabbage","2016-09-01","25.58","29.1","22.06","27.47","PHP"
"","Philippines","Market Average","Market Average","cabbage","2016-10-01","30.22","33.33","27.12","30.27","PHP"
"","Philippines","Market Average","Market Average","cabbage","2016-11-01","32.57","35.64","29.51","32.54","PHP"
"","Philippines","Market Average","Market Average","cabbage","2016-12-01","34.39","37.84","31.14","37.84","PHP"
"","Philippines","Market Average","Market Average","cabbage","2017-01-01","39.31","43.61","31.86","31.86","PHP"
"","Philippines","Market Average","Market Average","cabbage","2017-02-01","31.4","35.94","22","22","PHP"
"","Philippines","Market Average","Market Average","cabbage","2017-03-01","21.96","25.98","17.81","17.81","PHP"
"","Philippines","Market Average","Market Average","cabbage","2017-04-01","18.75","23.47","16.14","23.47","PHP"
"","Philippines","Market Average","Market Average","cabbage","2017-05-01","26.6","30.61","22.59","29.59","PHP"
"","Philippines","Market Average","Market Average","cabbage","2017-06-01","32.39","37.49","28.64","37.49","PHP"
"","Philippines","Market Average","Market Average","cabbage","2017-07-01","39.7","44.85","34.63","44.85","PHP"
"","Philippines","Market Average","Market Average","cabbage","2017-08-01","44.33","49.94","37.23","37.23","PHP"
"","Philippines","Market Average","Market Average","cabbage","2017-09-01","34.24","51.95","29.38","51.95","PHP"
"","Philippines","Market Average","Market Average","cabbage","2017-10-01","50.32","63.99","36.66","40.28","PHP"
"","Philippines","Market Average","Market Average","cabbage","2017-11-01","34.72","45.1","28.3","45.1","PHP"
"","Philippines","Market Average","Market Average","cabbage","2017-12-01","42.41","50.05","30.2","30.2","PHP"
"","Philippines","Market Average","Market Average","cabbage","2018-01-01","26.65","36.56","21.35","36.56","PHP"
"","Philippines","Market Average","Market Average","cabbage","2018-02-01","36.88","44.18","29.57","38.24","PHP"
"","Philippines","Market Average","Market Average","cabbage","2018-03-01","36.91","42.06","32.51","42.06","PHP"
"","Philippines","Market Average","Market Average","cabbage","2018-04-01","42.08","47.55","36.94","47.55","PHP"
"","Philippines","Market Average","Market Average","cabbage","2018-05-01","46.47","52.73","40.67","52.73","PHP"
"","Philippines","Market Average","Market Average","cabbage","2018-06-01","51.16","64.72","44.72","64.72","PHP"
"","Philippines","Market Average","Market Average","cabbage","2018-07-01","61.94","72.68","45.99","45.99","PHP"
"","Philippines","Market Average","Market Average","cabbage","2018-08-01","41.03","75.65","33.42","75.65","PHP"
"","Philippines","Market Average","Market Average","cabbage","2018-09-01","75.6","134.33","47.44","134.33","PHP"
"","Philippines","Market Average","Market Average","cabbage","2018-10-01","121.13","166.39","74.95","74.95","PHP"
"","Philippines","Market Average","Market Average","cabbage","2018-11-01","57.37","74.24","40.5","68.59","PHP"
"","Philippines","Market Average","Market Average","cabbage","2018-12-01","57.45","67.09","47.81","52.56","PHP"
"","Philippines","Market Average","Market Average","cabbage","2019-01-01","44.37","50.19","38.55","44.92","PHP"
"","Philippines","Market Average","Market Average","cabbage","2019-02-01","42.08","46.63","36.99","36.99","PHP"
"","Philippines","Market Average","Market Average","cabbage","2019-03-01","36.36","40.63","27.57","27.57","PHP"
"","Philippines","Market Average","Market Average","cabbage","2019-04-01","28.92","36.48","24.57","36.48","PHP"
"","Philippines","Market Average","Market Average","cabbage","2019-05-01","41.89","48.3","35.48","42.94","PHP"
"","Philippines","Market Average","Market Average","cabbage","2019-06-01","47.54","52.29","42.79","45.16","PHP"
"","Philippines","Market Average","Market Average","cabbage","2019-07-01","48.84","53.57","44.1","48.64","PHP"
"","Philippines","Market Average","Market Average","cabbage","2019-08-01","51.17","56.06","46.29","54.24","PHP"
"","Philippines","Market Average","Market Average","cabbage","2019-09-01","56.03","61.73","50.34","56.96","PHP"
"","Philippines","Market Average","Market Average","cabbage","2019-10-01","57.02","62.76","51.28","61.57","PHP"
"","Philippines","Market Average","Market Average","cabbage","2019-11-01","61.02","67.66","54.37","66.53","PHP"
"","Philippines","Market Average","Market Average","cabbage","2019-12-01","64.77","72.12","57.41","67.98","PHP"
"","Philippines","Market Average","Market Average","cabbage","2020-01-01","65.24","72.31","58.18","66.54","PHP"
"","Philippines","Market Average","Market Average","cabbage","2020-02-01","63.6","70.31","56.89","60.24","PHP"
"","Philippines","Market Average","Market Average","cabbage","2020-03-01","57.89","64.11","51.67","57.23","PHP"
"","Philippines","Market Average","Market Average","cabbage","2020-04-01","56.64","62.38","50.89","55.78","PHP"
"","Philippines","Market Average","Market Average","cabbage","2020-05-01","56.47","62.06","50.88","57.96","PHP"
"","Philippines","Market Average","Market Average","cabbage","2020-06-01","60.06","65.91","51.83","51.83","PHP"
"","Philippines","Market Average","Market Average","cabbage","2020-07-01","53.43","59.83","45","45","PHP"
"","Philippines","Market Average","Market Average","cabbage","2020-08-01","47.48","53.41","29.69","29.69","PHP"
"","Philippines","Market Average","Market Average","cabbage","2020-09-01","31.67","38.39","24.96","33.73","PHP"
"","Philippines","Market Average","Market Average","cabbage","2020-10-01","39.26","43.43","27.46","27.46","PHP"
"","Philippines","Market Average","Market Average","cabbage","2020-11-01","30.97","49.23","25.33","49.23","PHP"
"","Philippines","Market Average","Market Average","cabbage","2020-12-01","60.2","73.13","47.27","51.96","PHP"
"","Philippines","Market Average","Market Average","cabbage","2021-01-01","55.66","63.53","47.78","54.77","PHP"
"","Philippines","Market Average","Market Average","cabbage","2021-02-01","58.33","64.16","52.5","58.66","PHP"
"","Philippines","Market Average","Market Average","cabbage","2021-03-01","59.16","65.07","53.26","62.5","PHP"
"","Philippines","Market Average","Market Average","cabbage","2021-04-01","62.42","68.93","41.25","41.25","PHP"
"","Philippines","Market Average","Market Average","cabbage","2021-05-01","39.16","47.39","30.94","33.13","PHP"
"","Philippines","Market Average","Market Average","cabbage","2021-06-01","33.81","38.3","29.31","30","PHP"
"","Philippines","Market Average","Market Average","cabbage","2021-07-01","31.87","35.45","28.29","32.5","PHP"
"","Philippines","Market Average","Market Average","cabbage","2021-08-01","36.34","56.88","33.01","56.88","PHP"
"","Philippines","Market Average","Market Average","cabbage","2021-09-01","65.19","93.75","50.33","93.75","PHP"
"","Philippines","Market Average","Market Average","cabbage","2021-10-01","98.74","123.05","74.43","93.75","PHP"
"","Philippines","Market Average","Market Average","cabbage","2021-11-01","84.76","96.69","72.83","76.25","PHP"
"","Philippines","Market Average","Market Average","cabbage","2021-12-01","65.27","73.87","56.67","67.5","PHP"
